Year,Month,PublicHealthRegion,County,Animal,TestResult
2023,March,8,Atascosa,Bat,Negative
2023,March,8,Atascosa,Dog,Negative
2023,March,8,Atascosa,Dog,Negative
2023,March,8,Atascosa,Dog,Negative
2023,March,8,Bandera,Dog,Negative
2023,March,8,Bandera,Dog,Negative
2023,March,8,Bandera,Dog,Negative
2023,March,8,Bandera,Cat,Negative
2023,March,7,Caldwell,Bat,Negative
2023,March,7,Caldwell,Bat,Negative
2023,March,7,Caldwell,Dog,Negative
2023,March,7,Caldwell,Cat,Negative
2023,March,11,Bee,Bat,Negative
2023,March,11,Bee,Bat,Negative
2023,March,11,Bee,Dog,Negative
2023,March,11,Bee,Cat,Negative
2023,March,3,Cooke,Skunk,Negative
2023,March,3,Cooke,Dog,Negative
2023,March,3,Cooke,Dog,Negative
2023,March,3,Cooke,Cat,Negative
2023,March,3,Cooke,Bovine,Negative
2023,March,11,Cameron,Dog,Negative
2023,March,11,Cameron,Dog,Negative
2023,March,11,Cameron,Dog,Negative
2023,March,11,Cameron,Dog,Negative
2023,March,11,Hidalgo,Bat,Negative
2023,March,11,Hidalgo,Bat,Negative
2023,March,11,Hidalgo,Dog,Negative
2023,March,11,Hidalgo,Dog,Negative
2023,March,5,Jefferson,Dog,Negative
2023,March,5,Jefferson,Dog,Negative
2023,March,5,Jefferson,Dog,Negative
2023,March,5,Jefferson,Cat,Negative
2023,March,5,Nacogdoches,Dog,Negative
2023,March,5,Nacogdoches,Dog,Negative
2023,March,5,Nacogdoches,Dog,Negative
2023,March,5,Nacogdoches,Cat,Negative
2023,March,10,Presidio,Coyote,Negative
2023,March,10,Presidio,Coyote,Negative
2023,March,10,Presidio,Coyote,Negative
2023,March,10,Presidio,Coyote,Negative
2023,March,9,Tom Green,Dog,Negative
2023,March,9,Tom Green,Dog,Negative
2023,March,9,Tom Green,Cat,Negative
2023,March,9,Tom Green,Cat,Negative
2023,March,6,Wharton,Bat,Negative
2023,March,6,Wharton,Dog,Negative
2023,March,6,Wharton,Cat,Negative
2023,March,3,Navarro,Skunk,Negative
2023,March,3,Navarro,Skunk,Negative
2023,March,3,Navarro,Raccoon,Negative
2023,March,8,Medina,Skunk,Negative
2023,March,8,Medina,Raccoon,Negative
2023,March,8,Medina,Dog,Negative
2023,March,9,Ector,Dog,Negative
2023,March,9,Ector,Cat,Negative
2023,March,9,Ector,Cat,Negative
2023,March,3,Hunt,Skunk,Negative
2023,March,3,Hunt,Dog,Negative
2023,March,3,Hunt,Cat,Negative
2023,March,5,Angelina,Dog,Negative
2023,March,5,Angelina,Cat,Negative
2023,March,6,Austin,Skunk,Positive
2023,March,6,Austin,Bat,Negative
2023,March,6,Austin,Dog,Negative
2023,March,7,Bosque,Dog,Negative
2023,March,7,Bosque,Dog,Negative
2023,March,1,Carson,Skunk,Negative
2023,March,1,Carson,Dog,Negative
2023,March,6,Colorado,Dog,Negative
2023,March,6,Colorado,Dog,Negative
2023,March,1,Terry,Dog,Negative
2023,March,1,Terry,Cat,Negative
2023,March,7,San Saba,Cat,Negative
2023,March,7,San Saba,Other,Negative
2023,March,11,San Patricio,Dog,Negative
2023,March,11,San Patricio,Cat,Negative
2023,March,3,Rockwall,Dog,Negative
2023,March,3,Rockwall,Raccoon,Negative
2023,March,4,Rusk,Dog,Negative
2023,March,4,Rusk,Dog,Negative
2023,March,9,Crockett,Raccoon,Negative
2023,March,9,Crockett,Dog,Negative
2023,March,2,Eastland,Skunk,Negative
2023,March,2,Eastland,Raccoon,Negative
2023,March,3,Erath,Skunk,Positive
2023,March,3,Erath,Coyote,Negative
2023,March,3,Erath,Dog,Negative
2023,March,3,Grayson,Dog,Negative
2023,March,3,Grayson,Dog,Negative
2023,March,7,Grimes,Bat,Positive
2023,March,7,Grimes,Dog,Negative
2023,March,7,Grimes,Cat,Negative
2023,March,2,Haskell,Cat,Negative
2023,March,2,Haskell,Cat,Negative
2023,March,7,Hill,Equine,Negative
2023,March,7,Hill,Equine,Negative
2023,March,9,Howard,Dog,Negative
2023,March,9,Howard,Cat,Negative
2023,March,7,Lee,Skunk,Positive
2023,March,7,Lee,Skunk,Positive
2023,March,7,Lee,Bat,Negative
2023,March,7,Lee,Raccoon,Negative
2023,March,7,Lampasas,Bat,Negative
2023,March,7,Lampasas,Dog,Negative
2023,March,4,Red River,Dog,Negative
2023,March,4,Red River,Dog,Negative
2023,March,1,Randall,Cat,Negative
2023,March,1,Randall,Dog,Negative
2023,March,7,Leon,Dog,Negative
2023,March,7,Leon,Cat,Negative
2023,March,7,Milam,Bat,Negative
2023,March,7,Milam,Raccoon,Positive
2023,March,7,Milam,Other,Negative
2023,March,1,Potter,Dog,Negative
2023,March,1,Potter,Skunk,Negative
2023,March,5,Orange,Dog,Negative
2023,March,5,Orange,Dog,Negative
2023,March,3,Palo Pinto,Dog,Negative
2023,March,3,Palo Pinto,Raccoon,Negative
2023,March,4,Panola,Dog,Negative
2023,March,4,Panola,Dog,Negative
2023,March,4,Anderson,Cat,Negative
2023,March,7,Blanco,Other,Negative
2023,March,4,Bowie,Skunk ,Positive
2023,March,4,Bowie,Dog,Negative
2023,March,11,Brooks,Bat,Negative
2023,March,2,Brown,Raccoon,Negative
2023,March,7,Burnet,Raccoon,Negative
2023,March,7,Burnet,Raccoon,Positive
2023,March,7,Burnet,Skunk,Positive
2023,March,8,Calhoun,Cat,Negative
2023,March,8,Wilson,Fox,Negative
2023,March,3,Wise,Dog,Negative
2023,March,4,Wood,Dog,Negative
2023,March,2,Young,Dog,Negative
2023,March,9,Ward,Bat,Negative
2023,March,6,Waller,Bat,Negative
2023,March,4,Van Zandt,Dog,Negative
2023,March,4,Upshur,Bovine,Positive
2023,March,1,Swisher,Cat,Negative
2023,March,9,Sutton,Dog,Negative
2023,March,2,Scurry,Bovine,Negative
2023,March,5,Sabine,Cat,Negative
2023,March,2,Runnels,Dog,Positive
2023,March,7,Robertson,Raccoon,Negative
2023,March,7,Robertson,Skunk,Positive
2023,March,1,Roberts,Cat,Negative
2023,March,9,Reeves,Fox,Negative
2023,March,5,Polk,Other,Negative
2023,March,1,Ochiltree,Raccoon,Negative
2023,March,2,Nolan,Skunk,Negative
2023,March,2,Montague,Skunk,Positive
2023,March,2,Montague,Dog,Negative
2023,March,2,Mitchell,Dog,Negative
2023,March,6,Liberty,Dog,Negative
2023,March,6,Matagorda,Cat,Negative
2023,March,9,Mason,Raccoon,Positive
2023,March,9,Mason,Cat,Negative
2023,March,8,Gonzales,Skunk,Positive
2023,March,8,Gonzales,Bat,Negative
2023,March,3,Fannin,Raccoon,Negative
2023,March,11,Duval,Cat,Negative
2023,March,4,Henderson,Cat,Negative
2023,March,8,Lavaca,Skunk,Positive
2023,March,8,Lavaca,Cat,Negative
2023,March,1,Hutchinson,Dog,Negative
2023,March,8,Jackson,Bat,Negative
2023,March,11,Jim Hogg,Cat,Negative
2023,March,11,Jim Wells,Skunk,Negative
2023,March,3,Kaufman,Raccoon,Negative
2023,March,2,Knox,Cat,Negative
2023,March,11,Kleberg,Raccoon,Negative
2023,March,8,Kinney,Fox,Negative
2023,March,8,Kendall,Dog,Negative
2023,March,8,Kerr,Dog,Negative
2023,March,2,Comanche,Skunk,Positive
2023,March,2,Comanche,Dog,Negative
2023,March,4,Cass,Dog,Negative
2023,March,6,Chambers,Dog,Negative
2023,March,2,Clay,Dog,Negative
2023,March,4,Cherokee,Dog,Negative
2022,January,6,Harris,Bat,Positive
2022,January,6,Harris,Bat,Negative
2022,January,6,Harris,Bat,Negative
2022,January,6,Harris,Bat,Negative
2022,January,6,Harris,Bat,Negative
2022,January,6,Harris,Bat,Negative
2022,January,6,Harris,Bat,Negative
2022,January,6,Harris,Bat,Negative
2022,January,6,Harris,Bat,Negative
2022,January,6,Harris,Bat,Negative
2022,January,6,Harris,Bat,Negative
2022,January,6,Harris,Bat,Negative
2022,January,6,Harris,Bat,Negative
2022,January,6,Harris,Bat,Negative
2022,January,6,Harris,Raccoon,Negative
2022,January,6,Harris,Raccoon,Negative
2022,January,6,Harris,Raccoon,Negative
2022,January,6,Harris,Raccoon,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Dog,Negative
2022,January,6,Harris,Cat,Negative
2022,January,6,Harris,Cat,Negative
2022,January,6,Harris,Cat,Negative
2022,January,6,Harris,Cat,Negative
2022,January,6,Harris,Cat,Negative
2022,January,6,Harris,Cat,Negative
2022,January,6,Harris,Cat,Negative
2022,January,6,Harris,Cat,Negative
2022,January,6,Harris,Cat,Negative
2022,January,6,Harris,Cat,Negative
2022,January,6,Harris,Other,Negative
2022,January,3,Tarrant,Skunk,Negative
2022,January,3,Tarrant,Bat,Negative
2022,January,3,Tarrant,Bat,Negative
2022,January,3,Tarrant,Raccoon,Negative
2022,January,3,Tarrant,Raccoon,Negative
2022,January,3,Tarrant,Raccoon,Negative
2022,January,3,Tarrant,Raccoon,Negative
2022,January,3,Tarrant,Raccoon,Negative
2022,January,3,Tarrant,Raccoon,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Dog,Negative
2022,January,3,Tarrant,Cat,Negative
2022,January,3,Tarrant,Cat,Negative
2022,January,3,Tarrant,Cat,Negative
2022,January,3,Tarrant,Cat,Negative
2022,January,3,Tarrant,Cat,Negative
2022,January,3,Tarrant,Cat,Negative
2022,January,3,Tarrant,Cat,Negative
2022,January,3,Tarrant,Cat,Negative
2022,January,3,Tarrant,Cat,Negative
2022,January,3,Tarrant,Cat,Negative
2022,January,3,Tarrant,Other,Negative
2022,January,7,Travis,Fox,Negative
2022,January,7,Travis,Bat,Negative
2022,January,7,Travis,Bat,Negative
2022,January,7,Travis,Bat,Negative
2022,January,7,Travis,Bat,Negative
2022,January,7,Travis,Bat,Negative
2022,January,7,Travis,Raccoon,Negative
2022,January,7,Travis,Raccoon,Negative
2022,January,7,Travis,Raccoon,Negative
2022,January,7,Travis,Raccoon,Negative
2022,January,7,Travis,Raccoon,Negative
2022,January,7,Travis,Raccoon,Negative
2022,January,7,Travis,Raccoon,Negative
2022,January,7,Travis,Raccoon,Negative
2022,January,7,Travis,Raccoon,Negative
2022,January,7,Travis,Raccoon,Negative
2022,January,7,Travis,Raccoon,Negative
2022,January,7,Travis,Raccoon,Negative
2022,January,7,Travis,Dog,Negative
2022,January,7,Travis,Dog,Negative
2022,January,7,Travis,Dog,Negative
2022,January,7,Travis,Dog,Negative
2022,January,7,Travis,Dog,Negative
2022,January,7,Travis,Dog,Negative
2022,January,7,Travis,Dog,Negative
2022,January,7,Travis,Cat,Negative
2022,January,7,Travis,Cat,Negative
2022,January,7,Travis,Cat,Negative
2022,January,7,Travis,Cat,Negative
2022,January,7,Travis,Cat,Negative
2022,January,7,Travis,Cat,Negative
2022,January,3,Dallas,Bat,Negative
2022,January,3,Dallas,Raccoon,Negative
2022,January,3,Dallas,Dog,Positive
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Dog,Negative
2022,January,3,Dallas,Cat,Negative
2022,January,3,Dallas,Cat,Negative
2022,January,3,Dallas,Cat,Negative
2022,January,3,Dallas,Cat,Negative
2022,January,3,Dallas,Cat,Negative
2022,January,3,Dallas,Cat,Negative
2022,January,3,Dallas,Other,Negative
2022,January,10,El Paso,Bat,Positive
2022,January,10,El Paso,Raccoon,Negative
2022,January,10,El Paso,Dog,Negative
2022,January,10,El Paso,Dog,Negative
2022,January,10,El Paso,Dog,Negative
2022,January,10,El Paso,Dog,Negative
2022,January,10,El Paso,Dog,Negative
2022,January,10,El Paso,Dog,Negative
2022,January,10,El Paso,Dog,Negative
2022,January,10,El Paso,Dog,Negative
2022,January,10,El Paso,Dog,Negative
2022,January,10,El Paso,Dog,Negative
2022,January,10,El Paso,Dog,Negative
2022,January,10,El Paso,Dog,Negative
2022,January,10,El Paso,Dog,Negative
2022,January,10,El Paso,Dog,Negative
2022,January,10,El Paso,Dog,Negative
2022,January,10,El Paso,Cat,Negative
2022,January,10,El Paso,Cat,Negative
2022,January,10,El Paso,Cat,Negative
2022,January,10,El Paso,Cat,Negative
2022,January,10,El Paso,Cat,Negative
2022,January,10,El Paso,Cat,Negative
2022,January,10,El Paso,Cat,Negative
2022,January,10,El Paso,Cat,Negative
2022,January,1,Lubbock,Dog,Negative
2022,January,1,Lubbock,Dog,Negative
2022,January,1,Lubbock,Dog,Negative
2022,January,1,Lubbock,Dog,Negative
2022,January,1,Lubbock,Dog,Negative
2022,January,1,Lubbock,Dog,Negative
2022,January,1,Lubbock,Dog,Negative
2022,January,1,Lubbock,Dog,Negative
2022,January,1,Lubbock,Dog,Negative
2022,January,1,Lubbock,Dog,Negative
2022,January,1,Lubbock,Dog,Negative
2022,January,1,Lubbock,Dog,Negative
2022,January,1,Lubbock,Dog,Negative
2022,January,1,Lubbock,Dog,Negative
2022,January,1,Lubbock,Dog,Negative
2022,January,1,Lubbock,Cat,Negative
2022,January,1,Lubbock,Cat,Negative
2022,January,1,Lubbock,Cat,Negative
2022,January,7,Williamson,Bat,Negative
2022,January,7,Williamson,Coyote,Negative
2022,January,7,Williamson,Raccoon,Negative
2022,January,7,Williamson,Dog,Negative
2022,January,7,Williamson,Dog,Negative
2022,January,7,Williamson,Dog,Negative
2022,January,7,Williamson,Dog,Negative
2022,January,7,Williamson,Dog,Negative
2022,January,7,Williamson,Dog,Negative
2022,January,7,Williamson,Cat,Negative
2022,January,7,Williamson,Cat,Negative
2022,January,7,Williamson,Cat,Negative
2022,January,8,Bexar,Bat,Negative
2022,January,8,Bexar,Bat,Negative
2022,January,8,Bexar,Bat,Negative
2022,January,8,Bexar,Bat,Negative
2022,January,8,Bexar,Coyote,Negative
2022,January,8,Bexar,Raccoon,Negative
2022,January,8,Bexar,Dog,Negative
2022,January,8,Bexar,Dog,Negative
2022,January,8,Bexar,Dog,Negative
2022,January,8,Bexar,Dog,Negative
2022,January,8,Bexar,Dog,Negative
2022,January,8,Bexar,Dog,Negative
2022,January,8,Bexar,Dog,Negative
2022,January,8,Bexar,Dog,Negative
2022,January,8,Bexar,Dog,Negative
2022,January,8,Bexar,Cat,Negative
2022,January,8,Bexar,Cat,Negative
2022,January,8,Bexar,Cat,Negative
2022,January,8,Bexar,Cat,Negative
2022,January,6,Brazoria,Bat,Positive
2022,January,6,Brazoria,Bat,Negative
2022,January,6,Brazoria,Bat,Negative
2022,January,6,Brazoria,Bat,Negative
2022,January,6,Brazoria,Bat,Negative
2022,January,6,Brazoria,Raccoon,Negative
2022,January,6,Brazoria,Dog,Negative
2022,January,6,Brazoria,Dog,Negative
2022,January,6,Brazoria,Dog,Negative
2022,January,6,Brazoria,Cat,Negative
2022,January,6,Brazoria,Cat,Negative
2022,January,6,Brazoria,Cat,Negative
2022,January,6,Brazoria,Cat,Negative
2022,January,7,Brazos,Bat,Negative
2022,January,7,Brazos,Bat,Negative
2022,January,7,Brazos,Dog,Negative
2022,January,7,Brazos,Dog,Negative
2022,January,7,Brazos,Dog,Negative
2022,January,7,Brazos,Dog,Negative
2022,January,7,Brazos,Dog,Negative
2022,January,7,Brazos,Dog,Negative
2022,January,7,Brazos,Dog,Negative
2022,January,7,Brazos,Cat,Negative
2022,January,7,Brazos,Cat,Negative
2022,January,7,Brazos,Cat,Negative
2022,January,3,Collin,Skunk,Negative
2022,January,3,Collin,Raccoon,Negative
2022,January,3,Collin,Raccoon,Negative
2022,January,3,Collin,Raccoon,Negative
2022,January,3,Collin,Dog,Negative
2022,January,3,Collin,Dog,Negative
2022,January,3,Collin,Dog,Negative
2022,January,3,Collin,Dog,Negative
2022,January,3,Collin,Dog,Negative
2022,January,3,Collin,Cat,Negative
2022,January,3,Collin,Cat,Negative
2022,January,3,Collin,Bovine,Negative
2022,January,3,Denton,Dog,Negative
2022,January,3,Denton,Dog,Negative
2022,January,3,Denton,Dog,Negative
2022,January,3,Denton,Dog,Negative
2022,January,3,Denton,Dog,Negative
2022,January,3,Denton,Cat,Negative
2022,January,3,Denton,Cat,Negative
2022,January,3,Denton,Cat,Negative
2022,January,3,Denton,Cat,Negative
2022,January,6,Fort Bend,Bat,Negative
2022,January,6,Fort Bend,Bat,Negative
2022,January,6,Fort Bend,Bat,Negative
2022,January,6,Fort Bend,Bat,Negative
2022,January,6,Fort Bend,Raccoon,Negative
2022,January,6,Fort Bend,Dog,Negative
2022,January,6,Fort Bend,Dog,Negative
2022,January,6,Fort Bend,Cat,Negative
2022,January,7,Burnet,Raccoon,Positive
2022,January,7,Burnet,Raccoon,Negative
2022,January,7,Burnet,Dog,Negative
2022,January,7,Burnet,Dog,Negative
2022,January,7,Burnet,Cat,Negative
2022,January,7,Burnet,Cat,Negative
2022,January,7,Burnet,Cat,Negative
2022,January,7,Burnet,Cat,Negative
2022,January,11,Hidalgo,Bat,Negative
2022,January,11,Hidalgo,Bat,Negative
2022,January,11,Hidalgo,Dog,Negative
2022,January,11,Hidalgo,Dog,Negative
2022,January,11,Hidalgo,Dog,Negative
2022,January,11,Hidalgo,Dog,Negative
2022,January,11,Hidalgo,Cat,Negative
2022,January,3,Hood,Skunk,Positive
2022,January,3,Hood,Skunk,Positive
2022,January,3,Hood,Bat,Negative
2022,January,3,Hood,Dog,Negative
2022,January,3,Hood,Dog,Negative
2022,January,3,Hood,Dog,Negative
2022,January,3,Hood,Dog,Negative
2022,January,3,Hood,Dog,Negative
2022,January,3,Hood,Cat,Negative
2022,January,7,McLennan,Raccoon,Negative
2022,January,7,McLennan,Dog,Negative
2022,January,7,McLennan,Dog,Negative
2022,January,7,McLennan,Dog,Negative
2022,January,7,McLennan,Dog,Negative
2022,January,7,McLennan,Dog,Negative
2022,January,7,McLennan,Cat,Negative
2022,January,2,Comanche,Bovine,Positive
2022,January,3,Grayson,Dog,Negative
2022,January,3,Grayson,Dog,Negative
2022,January,3,Grayson,Dog,Negative
2022,January,3,Grayson,Dog,Negative
2022,January,3,Grayson,Cat,Negative
2022,January,3,Grayson,Cat,Negative
2022,January,2,Taylor,Skunk,Positive
2022,January,2,Taylor,Fox,Negative
2022,January,2,Taylor,Dog,Negative
2022,January,2,Taylor,Dog,Negative
2022,January,2,Taylor,Dog,Negative
2022,January,2,Taylor,Dog,Negative
2022,January,6,Montgomery,Dog,Negative
2022,January,6,Montgomery,Dog,Negative
2022,January,6,Montgomery,Cat,Negative
2022,January,6,Montgomery,Cat,Negative
2022,January,6,Montgomery,Cat,Negative
2022,January,3,Kaufman,Skunk,Positive
2022,January,3,Kaufman,Dog,Positive
2022,January,3,Kaufman,Dog,Negative
2022,January,3,Kaufman,Dog,Negative
2022,January,3,Kaufman,Dog,Negative
2022,January,3,Kaufman,Cat,Negative
2022,January,3,Kaufman,Cat,Negative
2022,January,8,Comal,Dog,Negative
2022,January,8,Comal,Dog,Negative
2022,January,8,Comal,Dog,Negative
2022,January,8,Comal,Dog,Negative
2022,January,8,Comal,Cat,Negative
2022,January,8,Comal,Cat,Negative
2022,January,7,Bastrop,Raccoon,Negative
2022,January,7,Bastrop,Dog,Negative
2022,January,7,Bastrop,Dog,Negative
2022,January,7,Bastrop,Dog,Negative
2022,January,7,Bastrop,Cat,Negative
2022,January,7,Bell,Dog,Negative
2022,January,7,Bell,Dog,Negative
2022,January,7,Bell,Dog,Negative
2022,January,7,Bell,Cat,Negative
2022,January,7,Bell,Cat,Negative
2022,January,7,Coryell,Dog,Negative
2022,January,7,Coryell,Dog,Negative
2022,January,7,Coryell,Dog,Negative
2022,January,7,Coryell,Dog,Negative
2022,January,7,Hays,Cat,Negative
2022,January,7,Hays,Cat,Negative
2022,January,7,Hays,Cat,Negative
2022,January,7,Hays,Dog,Negative
2022,January,4,Hopkins,Cat,Negative
2022,January,4,Hopkins,Dog,Negative
2022,January,4,Hopkins,Dog,Negative
2022,January,4,Hopkins,Dog,Negative
2022,January,4,Smith,Dog,Negative
2022,January,4,Smith,Dog,Negative
2022,January,4,Smith,Dog,Negative
2022,January,4,Smith,Cat,Negative
2022,January,5,Angelina,Bat,Negative
2022,January,5,Angelina,Dog,Negative
2022,January,5,Angelina,Dog,Negative
2022,January,8,Bandera,Cat,Negative
2022,January,8,Bandera,Dog,Negative
2022,January,8,Bandera,Raccoon,Negative
2022,January,2,Brown,Bovine,Negative
2022,January,2,Brown,Cat,Negative
2022,January,2,Brown,Bat,Negative
2022,January,3,Erath,Dog,Negative
2022,January,3,Erath,Cat,Negative
2022,January,3,Erath,Other,Negative
2022,January,6,Galveston,Bat,Negative
2022,January,6,Galveston,Bat,Negative
2022,January,6,Galveston,Dog,Negative
2022,January,3,Johnson,Dog,Negative
2022,January,3,Johnson,Dog,Negative
2022,January,3,Johnson,Equine,Negative
2022,January,11,Nueces,Dog,Negative
2022,January,11,Nueces,Dog,Negative
2022,January,11,Nueces,Cat,Negative
2022,January,3,Parker,Dog,Negative
2022,January,3,Parker,Dog,Negative
2022,January,3,Parker,Raccoon,Negative
2022,January,1,Potter,Dog,Negative
2022,January,1,Potter,Dog,Negative
2022,January,1,Potter,Dog,Negative
2022,January,6,Wharton,Dog,Negative
2022,January,6,Wharton,Dog,Negative
2022,January,6,Wharton,Cat,Negative
2022,January,11,San Patricio,Cat,Negative
2022,January,11,San Patricio,Dog,Negative
2022,January,11,San Patricio,Dog,Negative
2022,January,6,Chambers,Bat,Positive
2022,January,6,Chambers,Dog,Negative
2022,January,6,Chambers,Other,Negative
2022,January,4,Cherokee,Raccoon,Negative
2022,January,4,Cherokee,Bovine,Negative
2022,January,3,Cooke,Bovine,Negative
2022,January,3,Cooke,Dog,Negative
2022,January,3,Cooke,Skunk,Positive
2022,January,4,Gregg,Dog,Negative
2022,January,4,Gregg,Raccoon,Negative
2022,January,8,Wilson,Dog,Negative
2022,January,8,Wilson,Dog,Negative
2022,January,8,Wilson,Dog,Negative
2022,January,2,Wichita,Dog,Negative
2022,January,2,Wichita,Cat,Negative
2022,January,11,Webb,Dog,Negative
2022,January,7,Hill,Bovine,Negative
2022,January,7,Hill,Dog,Negative
2022,January,5,Jefferson,Dog,Negative
2022,January,5,Jefferson,Dog,Negative
2022,January,7,Madison,Other,Negative
2022,January,7,Madison,Dog,Negative
2022,January,9,Midland,Cat,Negative
2022,January,9,Midland,Fox,Negative
2022,January,4,Van Zandt,Bovine,Negative
2022,January,4,Van Zandt,Dog,Negative
2022,January,4,Van Zandt,Skunk,Positive
2022,January,9,Tom Green,Cat,Negative
2022,January,9,Tom Green,Dog,Negative
2022,January,1,Randall,Cat,Negative
2022,January,1,Randall,Dog,Negative
2022,January,3,Rockwall,Dog,Negative
2022,January,3,Rockwall,Cat,Negative
2022,January,4,Upshur,Dog,Negative
2022,January,4,Titus,Skunk,Negative
2022,January,11,Starr,Dog,Negative
2022,January,2,Scurry,Dog,Negative
2022,January,4,Rusk,Dog,Negative
2022,January,5,Polk,Dog,Negative
2022,January,3,Palo Pinto,Dog,Negative
2022,January,5,Orange,Dog,Negative
2022,January,2,Nolan,Dog,Negative
2022,January,3,Navarro,Cat,Negative
2022,January,7,Fayette,Skunk,Positive
2022,January,4,Anderson,Raccoon,Negative
2022,January,11,Aransas,Dog,Negative
2022,January,8,Atascosa,Dog,Negative
2022,January,6,Austin,Dog,Negative
2022,January,7,Bosque,Dog,Negative
2022,January,4,Bowie,Dog,Negative
2022,January,7,Caldwell,Cat,Negative
2022,January,1,Dawson,Dog,Negative
2022,January,2,Eastland,Cat,Negative
2022,January,9,Ector,Dog,Negative
2022,January,3,Ellis,Dog,Negative
2022,January,7,Freestone,Raccoon,Negative
2022,January,8,Gillespie,Cat,Positive
2022,January,8,Gillespie,Other,Negative
2022,January,8,Gonzales,Bat,Negative
2022,January,8,Guadalupe,Dog,Negative
2022,January,1,Hale,Cat,Negative
2022,January,4,Harrison,Dog,Negative
2022,January,9,Howard,Raccoon,Negative
2022,January,3,Hunt,Dog,Negative
2022,January,8,Jackson,Dog,Negative
2022,January,5,Nacogdoches,Skunk,Positive
2022,January,5,Nacogdoches,Dog,Negative
2022,January,1,Moore,Dog,Negative
2022,January,2,Mitchell,Dog,Negative
2022,January,7,Milam,Dog,Negative
2022,January,9,Mason,Cat,Negative
2022,January,8,Maverick,Dog,Negative
2022,January,7,Llano,Skunk,Positive
2022,January,7,Llano,Dog,Negative
2022,January,11,Live Oak,Dog,Negative
2022,January,7,Limestone,Skunk,Positive
2022,January,7,Leon,Dog,Negative
2022,January,8,Lavaca,Dog,Negative
2022,January,4,Lamar,Cat,Negative
2022,January,8,Kendall,Cat,Negative
2022,January,7,Lampasas,Bat,Negative
2022,January,8,Kerr,Raccoon,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
2022,February,6,Harris,Bat,Negative
